id,title,url,published_datetime,status,tweet,llm_provider,discovered_datetime,tweet_generated_datetime,tweet_posted_datetime
https://barcauniversal.com/?p=211748,Barcelona’s first selection dilemmas arrive in midfield ahead of Valencia clash,https://barcauniversal.com/barcelonas-first-selection-dilemmas-arrive-in-midfield-ahead-of-valencia-clash/,2026-09-05T00:07:07+05:30,READY,"Four fit midfielders—Pedri, Gavi, Bernal, Rodri—await selection before Valencia; as things stand, Pedri and Rodri have the strongest claim, but Gavi's energy and Bernal's consistency give Flick credible alternatives. Remains to be seen which pairing he chooses.",groq,2026-09-05T01:19:57+05:30,2026-09-05T01:24:13+05:30,
https://barcauniversal.com/?p=211751,Report – Barcelona director always anticipated for Atletico Madrid’s blockade over Julian Alvarez,https://barcauniversal.com/report-barcelona-director-always-anticipated-for-atletico-madrids-blockade-over-julian-alvarez/,2026-09-05T00:30:00+05:30,READY,"Deco had long mapped out a fallback for Álvarez: Gordon’s dual‑role play, Hamza’s emerging centre‑forward fire, and the €10m Jesus arrival. As things stand, Barça avoided being stranded at the striker spot.",groq,2026-09-05T01:19:57+05:30,2026-09-05T01:24:21+05:30,
https://barcauniversal.com/?p=211754,Barcelona’s new captain hierarchy confirmed with one surprise addition,https://barcauniversal.com/barcelonas-new-captain-hierarchy-confirmed-with-one-surprise-addition/,2026-09-05T11:30:00+05:30,READY,Raphinha and Pedri leading Barcelona's captaincy,gemini,2026-09-05T14:28:13+05:30,2026-09-05T14:28:45+05:30,
https://barcauniversal.com/?p=211756,Hansi Flick facing several selection doubts as Barcelona prepare for Valencia clash,https://barcauniversal.com/hansi-flick-facing-several-selection-doubts-as-barcelona-prepare-for-valencia-clash/,2026-09-05T11:50:34+05:30,READY,Flick has a tricky balancing act at Mest,gemini,2026-09-05T14:28:13+05:30,2026-09-05T14:28:48+05:30,
https://barcauniversal.com/?p=211758,Hansi Flick forced to leave out one Barcelona first-team player against Valencia,https://barcauniversal.com/hansi-flick-forced-to-leave-out-one-barcelona-first-team-player-against-valencia/,2026-09-05T12:10:07+05:30,READY,Gavi and Gabriel Jesus returning to full training leaves Hans,gemini,2026-09-05T14:28:13+05:30,2026-09-05T14:29:00+05:30,
https://barcauniversal.com/?p=211760,Fabrizio Romano confirms legendary Real Madrid forward has not been offered to Barcelona,https://barcauniversal.com/fabrizio-romano-confirms-legendary-real-madrid-forward-has-not-been-offered-to-barcelona/,2026-09-05T12:31:23+05:30,READY,Romano shutting down the Benzema links is no surprise —,gemini,2026-09-05T14:28:13+05:30,2026-09-05T14:29:10+05:30,
https://barcauniversal.com/?p=211765,Barcelona loan watch: Veteran defender shines at right-back in an impressive 2-0 win,https://barcauniversal.com/barcelona-loan-watch-veteran-defender-shines-at-right-back-in-an-impressive-2-0-win/,2026-09-05T12:50:00+05:30,READY,Araujo’s display at right-back for Liverpool,gemini,2026-09-05T14:28:13+05:30,2026-09-05T14:29:29+05:30,
https://barcauniversal.com/?p=211770,Barcelona impose strict security measures ahead of ‘high-risk’ Feyenoord Champions League clash,https://barcauniversal.com/barcelona-impose-strict-security-measures-ahead-of-high-risk-feyenoord-champions-league-clash/,2026-09-05T13:23:00+05:30,READY,Barça are taking no chances with next week’s,gemini,2026-09-05T14:28:13+05:30,2026-09-05T14:29:48+05:30,
https://barcauniversal.com/?p=211784,Just in: Lamine Yamal absent from training ahead of Barcelona’s trip to Valencia,https://barcauniversal.com/just-in-lamine-yamal-absent-from-group-training-ahead-of-barcelonas-trip-to-valencia/,2026-09-05T14:16:39+05:30,READY,Lamine Yamal missed Barça's,gemini,2026-09-05T14:28:13+05:30,2026-09-05T14:29:51+05:30,
https://barcauniversal.com/?p=211777,Barcelona midfielder eyeing special milestone against Valencia,https://barcauniversal.com/barcelona-midfielder-eyeing-special-milestone-against-valencia/,2026-09-05T14:35:00+05:30,READY,Rodri is set to reach 100 La,gemini,2026-09-05T21:00:55+05:30,2026-09-05T21:01:18+05:30,
https://barcauniversal.com/?p=211789,Marc Casado amazed by Deportivo De A Coruna facilities: ‘This is better than Barcelona’,https://barcauniversal.com/marc-casado-amazed-by-deportivo-de-a-coruna-facilities-this-is-better-than-barca/,2026-09-05T15:12:32+05:30,READY,Casadó’s comments about Deportivo’s facilities will draw,gemini,2026-09-05T21:00:55+05:30,2026-09-05T21:01:31+05:30,
https://barcauniversal.com/?p=211793,Barcelona summer arrival set to make his first start against Valencia,https://barcauniversal.com/barcelona-summer-arrival-set-to-make-his-first-start-against-valencia/,2026-09-05T15:32:29+05:30,READY,"style). Analytical, confident, direct,",gemini,2026-09-05T21:00:55+05:30,2026-09-05T21:01:44+05:30,
https://barcauniversal.com/?p=211796,"Flick talks Lamine, Jesus, Raphinha, Kounde, De Jong, captaincy ahead of Valencia vs Barcelona",https://barcauniversal.com/flick-talks-lamine-jesus-raphinha-kounde-de-jong-captaincy-ahead-of-valencia-vs-barcelona/,2026-09-05T16:09:12+05:30,READY,1/ Lamine Yamal's fitness scare looks,gemini,2026-09-05T21:00:55+05:30,2026-09-05T21:01:58+05:30,
https://barcauniversal.com/?p=211804,Flick tests 27-year-old Barcelona star at centre-back in training ahead of Valencia game,https://barcauniversal.com/flick-tests-27-year-old-barcelona-star-at-centre-back-in-training-ahead-of-valencia-game/,2026-09-05T17:18:16+05:30,READY,Flick testing Koundé at centre-,gemini,2026-09-05T21:00:55+05:30,2026-09-05T21:02:02+05:30,
https://barcauniversal.com/?p=211812,Barcelona adopt new La Masia transfer plan to keep control of young players,https://barcauniversal.com/barcelona-adopt-new-la-masia-transfer-plan-to-keep-control-of-young-players/,2026-09-05T18:40:29+05:30,READY,1-2 sentences) or Claim → Reason → Implication,gemini,2026-09-05T21:00:55+05:30,2026-09-05T21:02:05+05:30,
https://barcauniversal.com/?p=211814,Barcelona have €60 million FFP cushion but face major decision over how to use it,https://barcauniversal.com/barcelona-have-e60-million-ffp-cushion-but-face-major-decision-over-how-to-use-it/,2026-09-05T19:14:40+05:30,READY,Barça having €60m in available FFP,gemini,2026-09-05T21:00:55+05:30,2026-09-05T21:03:02+05:30,
