id,title,url,published_datetime,status,tweet,llm_provider,discovered_datetime,tweet_generated_datetime,tweet_posted_datetime
https://barcauniversal.com/?p=212352,Confirmed: Barcelona’s salary cap soars to €582.7 million,https://barcauniversal.com/confirmed-barcelonas-salary-cap-soars-to-e582-7-million/,2026-09-10T23:19:06+05:30,READY,Barça's LaLiga salary limit rising to €5,gemini,2026-09-11T11:20:50+05:30,2026-09-11T11:21:36+05:30,
https://barcauniversal.com/?p=212366,Barcelona defender Joao Cancelo makes Champions League promise after strong start: ‘Will do everything we can’,https://barcauniversal.com/barcelona-defender-joao-cancelo-makes-champions-league-promise-after-strong-start-will-do-everything-we-can/,2026-09-11T12:10:00+05:30,READY,Cancelo getting 90 minutes against Feyenoord was,gemini,2026-09-11T16:38:50+05:30,2026-09-11T20:41:00+05:30,
https://barcauniversal.com/?p=212372,Hansi Flick’s plans for Rodri set: Barcelona captain will have reduced minutes,https://barcauniversal.com/hansi-flicks-plans-for-rodri-set-barcelona-captain-will-have-reduced-minutes/,2026-09-11T12:30:00+05:30,DISCOVERED,,,2026-09-11T16:38:50+05:30,,
https://barcauniversal.com/?p=212368,Pedri makes Barcelona history with 250th appearance against Feyenoord,https://barcauniversal.com/pedri-makes-barcelona-history-with-250th-appearance-against-feyenoord/,2026-09-11T12:50:00+05:30,DISCOVERED,,,2026-09-11T16:38:50+05:30,,
https://barcauniversal.com/?p=212374,Jamie Carragher backs Barcelona to return to glory days in Champions League: ‘They play a special brand of football’,https://barcauniversal.com/jamie-carragher-backs-barcelona-to-return-to-glory-days-in-champions-league-they-play-a-special-brand-of-football/,2026-09-11T13:10:00+05:30,READY,Carragher’s point about Barça is one that often gets,gemini,2026-09-11T16:38:50+05:30,2026-09-11T20:41:39+05:30,
https://barcauniversal.com/?p=212376,Key reason why Barcelona sporting director addressed Julian Alvarez transfer rumours,https://barcauniversal.com/key-reason-why-barcelona-sporting-director-addressed-julian-alvarez-transfer-rumours/,2026-09-11T13:30:00+05:30,READY,Deco's comments on Julian Alvarez,gemini,2026-09-11T16:38:50+05:30,2026-09-11T20:42:19+05:30,
https://barcauniversal.com/?p=212378,Alejandro Balde’s Barcelona situation takes difficult turn under Hansi Flick; could reconsider future in January,https://barcauniversal.com/alejandro-baldes-barcelona-situation-takes-difficult-turn-under-hansi-flick-could-reconsider-future-in-january/,2026-09-11T13:50:00+05:30,DISCOVERED,,,2026-09-11T16:38:50+05:30,,
https://barcauniversal.com/?p=212380,Barcelona make important progress in securing 20-year-old starlet’s renewal,https://barcauniversal.com/barcelona-make-important-progress-in-securing-20-year-old-starlets-renewal/,2026-09-11T15:09:40+05:30,DISCOVERED,,,2026-09-11T16:38:50+05:30,,
https://barcauniversal.com/?p=212384,Barcelona defender already thinking about extending his stay at Liverpool – report,https://barcauniversal.com/barcelona-defender-already-thinking-about-extending-his-stay-at-liverpool-report/,2026-09-11T15:48:08+05:30,DISCOVERED,,,2026-09-11T16:38:50+05:30,,
https://barcauniversal.com/?p=212390,Laporta sets ambitious quadruple target for Barcelona this season: ‘We’re going to work hard’,https://barcauniversal.com/laporta-sets-ambitious-quadruple-target-for-barcelona-this-season-were-going-to-work-hard/,2026-09-11T16:04:19+05:30,READY,Laporta targeting a quadruple sets a high,gemini,2026-09-11T16:38:50+05:30,2026-09-11T20:44:27+05:30,
https://barcauniversal.com/?p=212393,Hansi Flick counting on Barcelona veteran after long road back from injury,https://barcauniversal.com/hansi-flick-counting-on-barcelona-veteran-after-long-road-back-from-injury/,2026-09-11T16:36:04+05:30,READY,Christensen completing 90 minutes against Fey,gemini,2026-09-11T16:38:50+05:30,2026-09-11T20:45:12+05:30,
https://barcauniversal.com/?p=212402,Confirmed: Barcelona renew teenage striker’s contract until 2030,https://barcauniversal.com/confirmed-barcelona-renew-teenage-strikers-contract-until-2030/,2026-09-11T17:15:35+05:30,READY,Hamza Abdelkarim's renewal through 20,gemini,2026-09-11T20:40:12+05:30,2026-09-11T20:45:15+05:30,
https://barcauniversal.com/?p=212398,Exclusive: Flick very happy with Barcelona academy starlet who was close to summer exit,https://barcauniversal.com/exclusive-flick-very-happy-with-barcelona-academy-starlet-who-was-close-to-summer-exit/,2026-09-11T17:30:00+05:30,READY,Flick intervening to keep Brian Fariñas at Barça looks,gemini,2026-09-11T20:40:12+05:30,2026-09-11T20:45:19+05:30,
https://barcauniversal.com/?p=212408,Exclusive: Barcelona do not see a new centre-back as a priority for January,https://barcauniversal.com/exclusive-barcelona-do-not-see-a-new-centre-back-as-a-priority-for-january/,2026-09-11T17:50:16+05:30,DISCOVERED,,,2026-09-11T20:40:12+05:30,,
https://barcauniversal.com/?p=212411,Pau Cubarsi still No. 1 as four Barcelona youngsters in 2026 Golden Boy Top 50 rankings,https://barcauniversal.com/pau-cubarsi-still-no-1-as-four-barcelona-youngsters-in-2026-golden-boy-top-50-rankings/,2026-09-11T18:06:17+05:30,READY,1/ Cubarsí maintaining top spot in the Golden Boy,gemini,2026-09-11T20:40:12+05:30,2026-09-11T20:45:41+05:30,
https://barcauniversal.com/?p=212417,Exclusive: Barcelona decide next step for Hamza Abdelkarim after Gabriel Jesus’ arrival,https://barcauniversal.com/exclusive-barcelona-decide-next-step-for-hamza-abdelkarim-after-gabriel-jesus-arrival/,2026-09-11T18:30:09+05:30,READY,Hamza Abdelkarim playing mostly for Barça Atl,gemini,2026-09-11T20:40:12+05:30,2026-09-11T20:46:29+05:30,
https://barcauniversal.com/?p=212420,Barcelona summer signing Gabriel Jesus starts Brazil comeback push after goal vs Feyenoord,https://barcauniversal.com/barcelona-summer-signing-gabriel-jesus-starts-brazil-comeback-push-after-goal-vs-feyenoord/,2026-09-11T18:55:54+05:30,READY,Gabriel Jesus opening his account so quickly,gemini,2026-09-11T20:40:12+05:30,2026-09-11T20:46:33+05:30,
https://barcauniversal.com/?p=212425,Barcelona raise Hamza Abdelkarim’s release clause tenfold after contract renewal,https://barcauniversal.com/barcelona-raise-hamza-abdelkarims-release-clause-tenfold-after-contract-renewal/,2026-09-11T19:16:49+05:30,READY,Barça jumping Hamza Abdelkar,gemini,2026-09-11T20:40:12+05:30,2026-09-11T20:47:08+05:30,
https://barcauniversal.com/?p=212357,Barcelona not planning tribute for Messi; club relationship broken,https://barcauniversal.com/barcelona-not-planning-tribute-for-messi-club-relationship-broken/,2026-09-11T19:30:00+05:30,DISCOVERED,,,2026-09-11T20:40:12+05:30,,
https://barcauniversal.com/?p=212427,Barcelona set to debut third kit in La Liga encounter vs Levante,https://barcauniversal.com/barcelona-set-to-debut-third-kit-in-la-liga-encounter-vs-levante/,2026-09-11T19:57:03+05:30,DISCOVERED,,,2026-09-11T20:40:12+05:30,,
https://barcauniversal.com/?p=212434,Barcelona will continue to monitor teenage defender after failed summer move despite verbal agreement,https://barcauniversal.com/barcelona-will-continue-to-monitor-teenage-defender-after-failed-summer-move-despite-verbal-agreement/,2026-09-11T20:15:00+05:30,READY,Barça pushed until deadline day for Ruud Nijstad and,gemini,2026-09-11T20:40:12+05:30,2026-09-11T20:48:43+05:30,
