id,title,url,published_datetime,status,tweet,llm_provider,discovered_datetime,tweet_generated_datetime,tweet_posted_datetime
https://barcauniversal.com/?p=212910,Confirmed: Barcelona squad list to face Racing Santander | La Liga MD 6,https://barcauniversal.com/confirmed-barcelona-squad-list-to-face-racing-santander-la-liga-md-6/,2026-09-16T16:58:58+05:30,READY,Flick has named an unchanged squad to,gemini,2026-09-17T00:20:12+05:30,2026-09-17T15:52:25+05:30,
https://barcauniversal.com/?p=212919,"Barcelona expect Camp Nou capacity to increase to 70,000-72,000 in early 2027 – report",https://barcauniversal.com/barcelona-expect-camp-nou-capacity-to-increase-to-70000-72000-in-early-2027-report/,2026-09-16T17:43:03+05:30,READY,Barça expect Camp Nou's capacity to reach,gemini,2026-09-17T00:20:12+05:30,2026-09-17T05:53:36+05:30,
https://barcauniversal.com/?p=212925,Former Inter Milan president reveals failed €500m attempt to sign Lionel Messi from Barcelona,https://barcauniversal.com/former-inter-milan-president-reveals-failed-e500m-attempt-to-sign-lionel-messi-from-barcelona/,2026-09-16T19:56:32+05:30,READY,Massimo Moratti revealing a €,gemini,2026-09-17T00:20:12+05:30,2026-09-17T05:53:39+05:30,
https://barcauniversal.com/?p=212927,Barcelona vice president backs Lamine Yamal for Ballon d’Or: ‘Spectacle for everyone’,https://barcauniversal.com/barcelona-vice-president-backs-lamine-yamal-for-ballon-dor-spectacle-for-everyone/,2026-09-16T20:15:00+05:30,READY,"Voice Check):**
    *   *Option 1",gemini,2026-09-17T00:20:12+05:30,2026-09-17T05:53:42+05:30,
https://barcauniversal.com/?p=212938,Barcelona project €1.45 billion in revenue for 2030/31,https://barcauniversal.com/barcelona-project-e1-45-billion-in-revenue-for-2030-31/,2026-09-16T20:35:00+05:30,READY,Barça projecting €1.45,gemini,2026-09-17T00:20:12+05:30,2026-09-17T05:53:50+05:30,
https://barcauniversal.com/?p=212943,Barcelona scout 22-year-old versatile Norwegian attacker with 23 G/A – report,https://barcauniversal.com/barcelona-scout-22-year-old-norwegian-versatile-attacker-report/,2026-09-16T20:55:00+05:30,READY,Barça representatives were in Sweden on Monday to scout,gemini,2026-09-17T00:20:12+05:30,2026-09-17T05:54:03+05:30,
https://barcauniversal.com/?p=212942,Barcelona superstar Lamine Yamal reveals his two favourite teams to watch in La Liga,https://barcauniversal.com/barcelona-superstar-lamine-yamal-reveals-his-two-favourite-teams-to-watch-in-la-liga/,2026-09-16T21:15:00+05:30,READY,Lamine Yamal picking Betis and,gemini,2026-09-17T00:20:12+05:30,2026-09-17T05:55:03+05:30,
https://barcauniversal.com/?p=212949,Blow for Barcelona as Real Madrid emerge as frontrunners to sign Man United wonderkid – Romano,https://barcauniversal.com/blow-for-barcelona-as-real-madrid-emerge-as-frontrunners-to-sign-man-united-wonderkid-romano/,2026-09-16T22:59:07+05:30,READY,Real Madrid have pulled ahead in the race for Manchester United,gemini,2026-09-17T00:20:12+05:30,2026-09-17T10:46:03+05:30,
https://barcauniversal.com/?p=212952,Barcelona rising star seeks redemption with Spain after missing World Cup triumph,https://barcauniversal.com/barcelona-rising-star-seeks-redemption-with-spain-after-missing-world-cup-triumph/,2026-09-16T23:24:11+05:30,READY,"Draft 1*:
        Fermin Lopez's response",gemini,2026-09-17T00:20:12+05:30,2026-09-17T05:55:07+05:30,
https://barcauniversal.com/?p=212955,Confirmed: Barcelona starting lineup against Racing Santander | La Liga MD 6,https://barcauniversal.com/confirmed-barcelona-starting-lineup-against-racing-santander-la-liga-md-6/,2026-09-16T23:50:48+05:30,READY,Flick rotating four players against Racing Santander,gemini,2026-09-17T00:20:12+05:30,2026-09-17T05:55:11+05:30,
https://barcauniversal.com/?p=212958,"Raphinha 10, Cancelo 9 | Barcelona 7-2 Racing Club: Player Ratings",https://barcauniversal.com/raphinha-10-cancelo-9-barcelona-7-2-racing-club-player-ratings/,2026-09-17T03:03:17+05:30,READY,Raphinha’s hat-trick and Cancelo,gemini,2026-09-17T05:52:39+05:30,2026-09-17T05:55:14+05:30,
