id,title,url,published_datetime,status,tweet,llm_provider,discovered_datetime,tweet_generated_datetime,tweet_posted_datetime
https://barcauniversal.com/?p=212688,Barcelona new signing ready to compete with Raphinha: ‘I want to score decisive goals’,https://barcauniversal.com/barcelona-new-signing-ready-to-compete-with-raphinha-i-want-to-score-decisive-goals/,2026-09-14T21:00:52+05:30,READY,Gabriel Jesus recognizing the reality of Raph,gemini,2026-09-15T00:45:41+05:30,2026-09-15T00:46:21+05:30,
https://barcauniversal.com/?p=212693,Barcelona superstar matches Lionel Messi with remarkable early-season record,https://barcauniversal.com/barcelona-superstar-matches-lionel-messi-with-remarkable-early-season-record/,2026-09-14T21:20:00+05:30,READY,Lamine Yamal matching Lionel Messi',gemini,2026-09-15T00:45:41+05:30,2026-09-15T00:46:24+05:30,
https://barcauniversal.com/?p=212700,Barcelona new arrival Gabriel Jesus: ‘Lamine Yamal should win the Ballon d’Or’,https://barcauniversal.com/barcelona-new-arrival-gabriel-jesus-lamine-yamal-should-win-the-ballon-dor/,2026-09-14T23:14:50+05:30,READY,Gabriel Jesus praising Lamine Yamal and,gemini,2026-09-15T00:45:41+05:30,2026-09-15T00:46:28+05:30,
https://barcauniversal.com/?p=212705,Anthony Gordon amazed by Barcelona’s sensational start: ‘I have to say I didn’t expect it’,https://barcauniversal.com/anthony-gordon-amazed-by-barcelonas-sensational-start-i-have-to-say-i-didnt-expect-it/,2026-09-14T23:50:30+05:30,READY,Gordon's five assists in five La Liga games show,gemini,2026-09-15T00:45:41+05:30,2026-09-15T04:14:05+05:30,
https://barcauniversal.com/?p=212711,"Rodri rates Barcelona’s chances of winning the Champions League: ‘It’s achievable, but I don’t think we’re favourites’",https://barcauniversal.com/rodri-rates-barcelonas-chances-of-winning-the-champions-league-its-achievable-but-i-dont-think-were-favourites/,2026-09-15T00:10:00+05:30,READY,Rodri's assessment of Barça's Champions,gemini,2026-09-15T00:45:41+05:30,2026-09-15T04:14:10+05:30,
https://barcauniversal.com/?p=212717,Barcelona president meets with super-agent Jorge Mendes,https://barcauniversal.com/barcelona-president-meets-with-super-agent-jorge-mendes/,2026-09-15T00:30:00+05:30,READY,Joan Laporta's latest meeting with,gemini,2026-09-15T00:45:41+05:30,2026-09-15T04:14:15+05:30,
https://barcauniversal.com/?p=212722,Rodri explains what convinced him to reject Real Madrid for Barcelona: ‘It was more about football itself’,https://barcauniversal.com/rodri-explains-what-convinced-him-to-reject-real-madrid-for-barcelona-it-was-more-about-football-itself/,2026-09-15T11:30:00+05:30,READY,Rodri choosing Barça over Madrid because of the football project says,gemini,2026-09-15T12:07:58+05:30,2026-09-15T12:08:39+05:30,
https://barcauniversal.com/?p=212727,Rodri opens up on private conversation with Real Madrid manager Jose Mourinho before Barcelona move: ‘Treated me very well’,https://barcauniversal.com/rodri-opens-up-on-private-conversation-with-real-madrid-manager-jose-mourinho-before-barcelona-move-treated-me-very-well/,2026-09-15T11:50:00+05:30,READY,"Rodri confirmed a private call with Jose Mourinho, who made his intentions clear and treated him well. He thanked the former Real Madrid boss and chose Barça for its sporting project over a move to the Bernabeu. As things stand, the decision underscores that Barça’s vision outweighed any Madrid offer.",groq,2026-09-15T12:07:58+05:30,2026-09-15T12:08:41+05:30,
https://barcauniversal.com/?p=212753,Camp Nou emerges as the favourite to host Champions League final in 2029 ahead of key meeting,https://barcauniversal.com/camp-nou-emerges-as-the-favourite-to-host-champions-league-final-in-2029-ahead-of-key-meeting/,2026-09-15T14:30:00+05:30,READY,Spotify Camp Nou emerging as the favourite for the 2,gemini,2026-09-15T18:07:33+05:30,2026-09-16T02:44:39+05:30,
https://barcauniversal.com/?p=212745,Barcelona preparing major Lamine Yamal campaign ahead of Ballon d’Or vote,https://barcauniversal.com/barcelona-preparing-major-lamine-yamal-campaign-ahead-of-ballon-dor-vote/,2026-09-15T14:50:00+05:30,READY,Barcelona's push for Lamine Yamal's Ballon,gemini,2026-09-15T18:07:33+05:30,2026-09-16T02:44:42+05:30,
