id,title,url,published_datetime,status,tweet,llm_provider,discovered_datetime,tweet_generated_datetime,tweet_posted_datetime
https://barcauniversal.com/?p=212135,Three talking points ahead of Barcelona vs Feyenoord | UEFA Champions League,https://barcauniversal.com/three-talking-points-ahead-of-barcelona-vs-feyenoord-uefa-champions-league/,2026-09-08T23:10:43+05:30,READY,1/ Barça open their Champions League,gemini,2026-09-09T01:41:18+05:30,2026-09-09T01:41:50+05:30,
https://barcauniversal.com/?p=212142,Barcelona icon backs team to win the Champions League: ‘This will be their year’,https://barcauniversal.com/barcelona-icon-backs-team-to-win-the-champions-league-this-will-be-their-year/,2026-09-08T23:30:00+05:30,READY,Rakitic backing Barça to go all the way in Europe reflects,gemini,2026-09-09T01:41:18+05:30,2026-09-09T01:41:54+05:30,
https://barcauniversal.com/?p=212144,Feyenoord manager backs Barcelona’s Lamine Yamal for Ballon d’Or: ‘He has the quality to win it’,https://barcauniversal.com/feyenoord-manager-backs-barcelonas-lamine-yamal-for-ballon-dor-he-has-the-quality-to-win-it/,2026-09-08T23:57:57+05:30,READY,Van Bronckhorst framing Lamine Yamal’s Ballon,gemini,2026-09-09T01:41:18+05:30,2026-09-09T01:41:57+05:30,
https://barcauniversal.com/?p=212148,Feyenoord defender Mika Marmol: ‘Barcelona are always favourites to win the Champions League’,https://barcauniversal.com/feyenoord-defender-mika-marmol-barcelona-are-always-favourites-to-win-the-champions-league/,2026-09-09T00:23:50+05:30,READY,"Mika Marmol, back at Camp Nou for his first Champions League game, will face Lamine Yamal but says Feyenoord cannot focus solely on the young striker. His familiarity with Barça’s players could give him a small edge, yet the Dutch side must stay collective. Barça’s status as a perennial favourite adds weight to the fixture but does not decide it.",groq,2026-09-09T01:41:18+05:30,2026-09-09T01:41:59+05:30,
https://barcauniversal.com/?p=212075,From a €40m Chelsea target to priceless for Barcelona: Fermin Lopez unlocks another level,https://barcauniversal.com/from-a-e40m-chelsea-target-to-priceless-for-barcelona-fermin-lopez-unlocks-another-level/,2026-09-09T00:32:04+05:30,READY,"Fermin López’s season start—four goals, two assists, and a sharper final pass—shows he’s moved beyond a mere goal‑scoring midfielder; as Chelsea’s €40 m interest shifts to a likely €120 m plus, the real question remains: can Barça replace the unique blend of chaos and finish he now delivers?",groq,2026-09-09T01:41:18+05:30,2026-09-09T01:42:35+05:30,
https://barcauniversal.com/?p=212156,Inter president reveals what happened when Barcelona contacted Lautaro Martinez: ‘Conditions for opening negotiations…’,https://barcauniversal.com/inter-president-reveals-what-happened-when-barcelona-contacted-lautaro-martinez-conditions-for-opening-negotiations/,2026-09-09T11:30:00+05:30,READY,Inter president Giuseppe Marotta confirming Barça's approach,gemini,2026-09-09T12:07:14+05:30,2026-09-09T17:20:28+05:30,
https://barcauniversal.com/?p=212160,Barcelona boast remarkable Champions League home opener record ahead of Feyenoord clash,https://barcauniversal.com/barcelona-boast-remarkable-champions-league-home-opener-record-ahead-of-feyenoord-clash/,2026-09-09T11:50:00+05:30,DISCOVERED,,,2026-09-09T12:07:14+05:30,,
https://barcauniversal.com/?p=212162,Thierry Henry compares Barcelona summer signing Rodri to club icon: ‘I would never have thought…’,https://barcauniversal.com/thierry-henry-compares-barcelona-summer-signing-rodri-to-club-icon-i-would-never-have-thought/,2026-09-09T12:10:00+05:30,DISCOVERED,,,2026-09-09T17:19:34+05:30,,
https://barcauniversal.com/?p=212164,Barcelona star Rodri personally calls Valencia squad over viral comments – report,https://barcauniversal.com/barcelona-star-rodri-personally-calls-valencia-squad-over-viral-comments-report/,2026-09-09T12:30:00+05:30,DISCOVERED,,,2026-09-09T17:19:34+05:30,,
https://barcauniversal.com/?p=212166,Barcelona urged to be patient with €8.5 million signing Jesse Bisiwu: ‘He’s got the charisma to succeed’,https://barcauniversal.com/barcelona-urged-to-be-patient-with-e8-5-million-signing-jesse-bisiwu-hes-got-the-charisma-to-succeed/,2026-09-09T12:50:00+05:30,DISCOVERED,,,2026-09-09T17:19:34+05:30,,
https://barcauniversal.com/?p=212170,Gabriel Jesus explains how Barcelona move came together in final days of window: ‘Said yes straight away’,https://barcauniversal.com/gabriel-jesus-explains-how-barcelona-move-came-together-in-final-days-of-window-said-yes-straight-away/,2026-09-09T13:38:23+05:30,DISCOVERED,,,2026-09-09T17:19:34+05:30,,
https://barcauniversal.com/?p=212175,Barcelona register 10 youth stars in UEFA squad B before Feyenoord clash,https://barcauniversal.com/barcelona-register-10-youth-stars-in-uefa-squad-b-before-feyenoord-clash/,2026-09-09T14:00:00+05:30,DISCOVERED,,,2026-09-09T17:19:35+05:30,,
https://barcauniversal.com/?p=212178,Confirmed: Barcelona squad list to face Feyenoord | UEFA Champions League,https://barcauniversal.com/confirmed-barcelona-squad-list-to-face-feyenoord-uefa-champions-league/,2026-09-09T15:50:10+05:30,DISCOVERED,,,2026-09-09T17:19:35+05:30,,
https://barcauniversal.com/?p=212177,"Rodri, Fermin start in a 4-3-3: How Barcelona can line up against Feyenoord",https://barcauniversal.com/rodri-fermin-start-in-a-4-3-3-how-barcelona-can-line-up-against-feyenoord/,2026-09-09T16:02:20+05:30,DISCOVERED,,,2026-09-09T17:19:35+05:30,,
https://barcauniversal.com/?p=212183,Pau Cubarsi explains how La Masia influenced his Barcelona playing style: ‘They don’t just train footballers’,https://barcauniversal.com/pau-cubarsi-explains-how-la-masia-influenced-his-barcelona-playing-style-they-dont-just-train-footballers/,2026-09-09T17:36:00+05:30,DISCOVERED,,,2026-09-09T22:01:51+05:30,,
https://barcauniversal.com/?p=212185,Barcelona clear pending payments for five previous signings,https://barcauniversal.com/barcelona-clear-pending-payments-for-five-previous-signings/,2026-09-09T18:00:00+05:30,DISCOVERED,,,2026-09-09T22:01:51+05:30,,
https://barcauniversal.com/?p=212194,Laporta backs Barcelona superstar Lamine Yamal for Ballon d’Or: ‘I really hope he wins’,https://barcauniversal.com/laporta-backs-barcelona-superstar-lamine-yamal-for-ballon-dor-i-really-hope-he-wins/,2026-09-09T18:28:12+05:30,DISCOVERED,,,2026-09-09T22:01:51+05:30,,
https://barcauniversal.com/?p=212199,"Dani Olmo talks Rodri, Lewandowski, La Masia, summer transfers, UCL ambition ahead of Feyenoord tie: ‘Club has done an incredible job’",https://barcauniversal.com/dani-olmo-talks-rodri-lewandowski-la-masia-summer-transfers-ucl-ambition-ahead-of-feyenoord-tie-club-has-done-an-incredible-job/,2026-09-09T18:50:00+05:30,DISCOVERED,,,2026-09-09T22:01:51+05:30,,
https://barcauniversal.com/?p=212204,"Laporta talks Pedri, Raphinha, Gavi, Ballon d’Or, Barcelona captaincy, Champions League ambitions: ‘The main objective’",https://barcauniversal.com/laporta-talks-pedri-raphinha-gavi-ballon-dor-barcelona-captaincy-champions-league-ambitions-the-main-objective/,2026-09-09T20:14:39+05:30,DISCOVERED,,,2026-09-09T22:01:51+05:30,,
https://barcauniversal.com/?p=212207,Confirmed: Barcelona starting lineup against Feyenoord | UEFA Champions League,https://barcauniversal.com/confirmed-barcelona-starting-lineup-against-feyenoord-uefa-champions-league/,2026-09-09T21:05:09+05:30,DISCOVERED,,,2026-09-09T22:01:51+05:30,,
