id,title,url,published_datetime,status,tweet,llm_provider,discovered_datetime,tweet_generated_datetime,tweet_posted_datetime
https://barcauniversal.com/?p=211434,Barcelona defender unlikely to join Manchester United despite talks of a late attempt,https://barcauniversal.com/barcelona-defender-unlikely-to-join-manchester-united-despite-talks-of-a-late-attempt/,2026-09-02T00:15:25+05:30,POSTED,"Manchester United's late interest in Alejandro Balde isn't expected to materialise into a deadline-day move. He's fallen behind Espart in Flick's plans this season, but high financial demands and the player's desire to stay mean he is set to remain at Barça for now.",gemini,2026-09-02T01:14:04+05:30,2026-09-02T10:24:09+05:30,2026-09-02T10:24:40+05:30
https://barcauniversal.com/?p=211437,Confirmed: Barcelona prodigy joins Serie A club on a permanent transfer,https://barcauniversal.com/confirmed-barcelona-prodigy-joins-serie-a-club-on-a-permanent-transfer/,2026-09-02T00:25:00+05:30,POSTED,"Venezia have completed the €4m signing of Toni Fernández, with Barcelona retaining both a buy-back clause and a sell-on percentage",gemini,2026-09-02T01:14:04+05:30,2026-09-02T01:15:08+05:30,2026-09-02T01:15:38+05:30
https://barcauniversal.com/?p=211440,Confirmed: Barcelona midfielder completes loan move to Deportivo with €30 million buy option,https://barcauniversal.com/confirmed-barcelona-midfielder-completes-loan-move-to-deportivo-with-e30-million-buy-option/,2026-09-02T11:30:00+05:30,READY,"Marc Casadó’s loan to Deportivo gives him the regular minutes he wasn't going to get in Barça's crowded midfield. Barça covering a portion of his wages suggests the priority was simply securing him a La Liga role, though that €30m buy option feels largely symbolic given Dépor’s financial reality.",gemini,2026-09-02T14:46:46+05:30,2026-09-02T14:47:42+05:30,
https://barcauniversal.com/?p=211443,Confirmed: Promising defender leaves Barcelona after five years for Royal Antwerp in a €3.5 million deal,https://barcauniversal.com/confirmed-promising-defender-leaves-barcelona-after-five-years-for-royal-antwerp-in-a-e3-5-million-deal/,2026-09-02T11:50:00+05:30,READY,"Alvaro Cortes has joined Royal Antwerp for €3.5m, with Barcelona retaining a percentage of any future sale. 

Getting a respectable fee for a Barça Atlètic captain with a blocked pathway to the first team is solid business — pure profit now, with potential upside if he develops well in Belgium.",gemini,2026-09-02T14:46:46+05:30,2026-09-02T14:47:48+05:30,
https://barcauniversal.com/?p=211445,Official: Barcelona confirm 20-year-old midfielder’s first-team registration; given No. 4 shirt,https://barcauniversal.com/official-barcelona-confirm-20-year-old-midfielders-first-team-registration-given-no-4-shirt/,2026-09-02T12:10:00+05:30,READY,Brian Fariñas taking the No. 4 shirt caps a remarkable shift for a player who looked close to joining Girona earlier this summer.,gemini,2026-09-02T14:46:46+05:30,2026-09-02T14:48:08+05:30,
https://barcauniversal.com/?p=211447,Confirmed: Barcelona announce the signing of 16-year-old German prodigy for youth setup,https://barcauniversal.com/confirmed-barcelona-announce-the-signing-of-16-year-old-german-prodigy-for-youth-setup/,2026-09-02T12:30:00+05:30,READY,"Barça signing 16-year-old Mikael Baza from Hamburg addresses a clear long-term need for a left-footed centre-back in the system. Hansi Flick’s intervention was reportedly key in beating out Juventus, though as things stand, the defender will be given time in the youth setup before any first-team path opens up.",gemini,2026-09-02T14:46:46+05:30,2026-09-02T14:48:32+05:30,
https://barcauniversal.com/?p=211450,Official: Barcelona complete La Liga registration of two summer signings; squad now complete,https://barcauniversal.com/official-barcelona-complete-la-liga-registration-of-two-summer-signings-squad-now-complete/,2026-09-02T12:50:00+05:30,READY,"Barça have officially registered Gabriel Jesus and Dominik Livakovic with La Liga, completing the administrative side of their summer window. All six arrivals are now cleared for Flick — and avoiding a late loan contingency for Livakovic is a minor victory in itself.",gemini,2026-09-02T14:46:46+05:30,2026-09-02T14:48:37+05:30,
https://barcauniversal.com/?p=211455,Julian Alvarez to Barcelona not dead as club plans fresh move in January or June 2027,https://barcauniversal.com/julian-alvarez-to-barcelona-not-dead-as-club-plans-fresh-move-in-january-or-june-2027/,2026-09-02T13:10:00+05:30,READY,"Signing Gabriel Jesus solves Barça's immediate need up top, but holding back funds for Julian Alvarez shows where the long-term priority still lies.",gemini,2026-09-02T14:46:46+05:30,2026-09-02T14:49:00+05:30,
https://barcauniversal.com/?p=211460,"Barcelona’s 2026 summer window: Analysing spending, sales and total net spend",https://barcauniversal.com/barcelonas-2026-summer-window-analysing-spending-sales-and-total-net-spend/,2026-09-02T13:30:00+05:30,READY,Barça's €82m net spend this window marks a genuine shift from recent financial realities. Moving Ferran Torres out to bring in Rodri's midfield control alongside the direct pace of Gordon and Adeyemi looks like a clear effort to give Flick specific tactical profiles — now the expectation to deliver follows the investment.,gemini,2026-09-02T14:46:46+05:30,2026-09-02T14:49:25+05:30,
https://barcauniversal.com/?p=211462,Complete financial details: How much did Gabriel Jesus give up to join Barcelona?,https://barcauniversal.com/complete-financial-details-how-much-did-gabriel-jesus-give-up-to-join-barcelona/,2026-09-02T13:50:00+05:30,READY,"Gabriel Jesus taking a €3m-a-year pay cut to complete his move to Barça says a lot about where he sees his role under Flick. At a €10m transfer fee, it's a relatively low-risk depth option — provided he can stay fit enough to give the attack a different profile when called upon.",gemini,2026-09-02T14:46:46+05:30,2026-09-02T14:49:41+05:30,
https://barcauniversal.com/?p=211468,Report – This is how Barcelona youngster won over Hansi Flick,https://barcauniversal.com/report-this-is-how-barcelona-youngster-won-over-hansi-flick/,2026-09-02T15:09:41+05:30,DISCOVERED,,,2026-09-02T19:16:12+05:30,,
https://barcauniversal.com/?p=211471,Barcelona youngster on the radar of Spain national team after brilliant start to season,https://barcauniversal.com/barcelona-youngster-on-the-radar-of-spain-national-team-after-brilliant-start-to-season/,2026-09-02T16:15:45+05:30,DISCOVERED,,,2026-09-02T19:16:12+05:30,,
https://barcauniversal.com/?p=211473,Barcelona star Marc Casado reacts after last-minute loan move to La Liga club – ‘I’m not upset’,https://barcauniversal.com/barcelona-star-marc-casado-reacts-after-last-minute-loan-move-to-la-liga-club-im-not-upset/,2026-09-02T16:25:12+05:30,DISCOVERED,,,2026-09-02T19:16:12+05:30,,
https://barcauniversal.com/?p=211480,"Lewandowski talks Julian Alvarez, Barcelona Champions League hopes after summer exit: ‘One of the favourites’",https://barcauniversal.com/lewandowski-talks-barcelona-champions-league-hopes-julian-alvarez-and-life-after-camp-nou/,2026-09-02T16:50:00+05:30,DISCOVERED,,,2026-09-02T19:16:12+05:30,,
https://barcauniversal.com/?p=211492,Barcelona made one key mistake that resulted in homegrown star staying despite exit plans – report,https://barcauniversal.com/barcelona-made-one-key-mistake-that-resulted-in-homegrown-star-staying-despite-exit-plans-report/,2026-09-02T17:31:42+05:30,DISCOVERED,,,2026-09-02T19:16:12+05:30,,
https://barcauniversal.com/?p=211495,Barcelona set to return for Julian Alvarez in January with €70 million financial cushion,https://barcauniversal.com/barcelona-set-to-return-for-julian-alvarez-in-january-with-e70-million-financial-cushion/,2026-09-02T18:13:31+05:30,DISCOVERED,,,2026-09-02T19:16:12+05:30,,
https://barcauniversal.com/?p=211494,Barcelona loanee already making a big impression at his new club,https://barcauniversal.com/barcelona-loanee-already-making-a-big-impression-at-his-new-club/,2026-09-02T18:30:00+05:30,DISCOVERED,,,2026-09-02T19:16:12+05:30,,
https://barcauniversal.com/?p=211500,Brian Farinas makes Barcelona history with first-team registration without debut,https://barcauniversal.com/brian-farinas-makes-barcelona-history-with-first-team-registration-without-debut/,2026-09-02T18:50:58+05:30,DISCOVERED,,,2026-09-02T19:16:12+05:30,,
